Name,Division_Title,Division_Record,Status,Age,Height,Weight,Reach,Leg_Reach,Octagon_Reach,Trains_at,Fighting_Style,Total_Fights,Wins,Losses,Draws,Win_Percentage,Title_Defenses,Former_Champion,Fight_Win_Streak,Octagon_Debut,Wins_by_KO_TKO,Wins_by_SUB,Wins_by_DEC,First_Round_Wins,Sig_Strikes_Landed,Sig_Strikes_Attempted,Striking_Accuracy,Striking_Defense,Sig_Strikes_Landed_Per_Min,Sig_Strikes_Absorbed_Per_Min,Average_Sig_Strikes,Sig_Strikes_Head_Pct,Sig_Strikes_Body_Pct,Sig_Strikes_Leg_Pct,Takedowns_Landed,Takedowns_Attempted,Takedown_Accuracy,Takedown_Defense,Takedown_Avg_Per_15_Min,Submissions,Submission_Avg_Per_15_Min,Knockdowns,Knockdown_Avg,Average_Fight_Time,Control_Time,Event_1_Headline,Event_1_Date,Event_1_Result,Event_1_Time,Event_1_Method,Event_2_Headline,Event_2_Date,Event_2_Result,Event_2_Time,Event_2_Method,Event_3_Headline,Event_3_Date,Event_3_Result,Event_3_Time,Event_3_Method,Country,Place_of_Birth,Nickname,Stance,Sig_Str_Landed_Per_Min,Sig_Str_Absorbed_Per_Min,Sig_Str_Defense,Win_by_KO_TKO,Win_by_DEC,Win_by_SUB,Sig_Str_Head_Pct,Sig_Str_Body_Pct,Sig_Str_Leg_Pct
So YulKim,Heavyweight Division,0-0,Active,51.0,"6' 2""",225 lbs,"77""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
KimoLeopoldo,Open Weight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
KingGreen,Lightweight Division,0-0,Active,38.0,"5' 10""",155 lbs,"71""",,,Pinnacle MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,2179,3928,55.5,44.5,2179.0,,,,,,24,0,0,0,0.0,0,0.0,6,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Flyweight Division,0-0,Active,30.0,"5' 10""",125 lbs,"73""",,,Manchester Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,5,26,19.2,80.8,5.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
KittCampbell,Welterweight Division,0-0,Active,31.0,"6' 2""",170 lbs,"74""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
KitCope,nan Division,0-0,Active,48.0,"6' 0""",170 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,11,19,57.9,42.1,11.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
KJNoons,Lightweight Division,0-0,Active,42.0,"5' 10""",170 lbs,"70""",,,The Arena,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,216,504,42.9,57.1,216.0,,,,,,0,0,0,0,0.0,0,0.0,2,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
KlaudiaSyguła,Women's Bantamweight Division,0-0,Active,26.0,"5' 8""",135 lbs,"69""",,,Ankos MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,178,290,61.4,38.6,178.0,,,,,,1,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Bantamweight Division,0-0,Active,29.0,"5' 5""",135 lbs,"67""",,,Team Nogueira,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,303,478,63.4,36.6,303.0,,,,,,2,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Light Heavyweight Division,0-0,Active,32.0,"6' 2""",258 lbs,"75""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
KodySteele,Lightweight Division,0-0,Active,30.0,"5' 9""",156 lbs,"71""",,,Syndicate MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,112,332,33.7,66.3,112.0,,,,,,1,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Open Weight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Featherweight Division,0-0,Active,48.0,"5' 8""",145 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,15,39,38.5,61.5,15.0,,,,,,3,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
KaiAsakura,Lightweight Division,0-0,Active,31.0,"5' 10""",155 lbs,"69""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HaitaoTi,Heavyweight Division,0-0,Active,42.0,"5' 11""",205 lbs,"73""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
KoreyKuppe,Welterweight Division,0-0,Active,36.0,"6' 5""",185 lbs,"75""",,,Macomb Martial Arts,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Da WoonJung,Featherweight Division,0-0,Active,29.0,"5' 9""",145 lbs,"75""",,,Paraestra Kashiwa,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
MatsNilsson,Featherweight Division,0-0,Active,32.0,"5' 7""",145 lbs,"66""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Light Heavyweight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,16,19,84.2,15.8,16.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HaitaoTi,Middleweight Division,0-0,Active,43.0,"6' 0""",170 lbs,"76""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Bantamweight Division,0-0,Active,32.0,"5' 7""",136 lbs,"68""",,,New England Cartel,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,88,276,31.9,68.1,88.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Featherweight Division,0-0,Active,36.0,"5' 9""",144 lbs,"70""",,,Kron Gracie Jiu-Jitsu,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,370,559,66.2,33.8,370.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Middleweight Division,0-0,Active,35.0,"6' 1""",185 lbs,"77""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Light Heavyweight Division,0-0,Active,47.0,"6' 1""",205 lbs,"77.5""",,,Reign MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,434,860,50.5,49.5,434.0,,,,,,3,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,nan Division,0-0,Active,49.0,"5' 10""",155 lbs,"70""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Lightweight Division,0-0,Active,38.0,"5' 11""",156 lbs,"70""",,,Gracie United,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,895,1529,58.5,41.5,895.0,,,,,,5,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
KaiAsakura,Lightweight Division,0-0,Active,46.0,"5' 8""",155 lbs,"70.5""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
KuyaIto,Bantamweight Division,0-0,Active,28.0,"5' 5""",135 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Bantamweight Division,0-0,Active,36.0,"5' 5""",135 lbs,"70""",,,Korean Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,69,158,43.7,56.3,69.0,,,,,,1,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Bantamweight Division,0-0,Active,30.0,"5' 8""",135 lbs,"72""",,,MMA LAB,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,714,1556,45.9,54.1,714.0,,,,,,19,0,0,0,0.0,0,0.0,3,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Featherweight Division,0-0,Active,38.0,"5' 7""",145 lbs,"71""",,,Broadway Jiu-Jitsu,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,nan Division,0-0,Active,42.0,"5' 10""",170 lbs,"71""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Da WoonJung,Middleweight Division,0-0,Active,32.0,"6' 3""",184 lbs,"76""",,,Martinez BJJ,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Featherweight Division,0-0,Active,30.0,"5' 11""",155 lbs,"74""",,,AKA (American Kickboxing Academy),Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Welterweight Division,0-0,Active,,"5' 9""",180 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,0.0,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Light Heavyweight Division,0-0,Active,43.0,"6' 4""",205 lbs,"79""",,,AKA (American Kickboxing Academy),Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,510,957,53.3,46.7,510.0,,,,,,18,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Featherweight Division,0-0,Active,34.0,"5' 11""",148 lbs,"71""",,,House Of Champions,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,457,885,51.6,48.4,457.0,,,,,,7,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,nan Division,0-0,Active,,"6' 2""",205 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Welterweight Division,0-0,Active,45.0,"6' 2""",170 lbs,"76""",,,Integrated MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,469,819,57.3,42.7,469.0,,,,,,11,0,0,0,0.0,0,0.0,3,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Lightweight Division,0-0,Active,35.0,"5' 10""",156 lbs,"70""",,,Maximum Training Centre,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,113,307,36.8,63.2,113.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,nan Division,0-0,Active,,"5' 8""",135 lbs,,,,Guahan Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Welterweight Division,0-0,Active,36.0,"5' 9""",185 lbs,"76""",,,Arizona Combat Sports,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Lightweight Division,0-0,Active,45.0,"6' 0""",155 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,113,300,37.7,62.3,113.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
LewisGonzalez,Flyweight Division,0-0,Active,34.0,"5' 5""",135 lbs,"66""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Middleweight Division,0-0,Active,31.0,"6' 2""",170 lbs,"78""",,,Family Combat Fitness,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Bantamweight Division,0-0,Active,37.0,"5' 9""",136 lbs,"73""",,,Busan Team M.A.D.,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1164,1845,63.1,36.9,1164.0,,,,,,23,0,0,0,0.0,0,0.0,4,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
YaweiRen,Welterweight Division,0-0,Active,36.0,"5' 11""",170 lbs,"73""",,,St. Charles MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,420,655,64.1,35.9,420.0,,,,,,6,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
YaweiRen,Featherweight Division,0-0,Active,32.0,"6' 0""",145 lbs,"74""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
LandonQuiñones,Lightweight Division,0-0,Active,29.0,"5' 9""",155 lbs,"70""",,,MMA Science Academy,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,230,535,43.0,57.0,230.0,,,,,,1,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
LandoVannata,Lightweight Division,0-0,Active,33.0,"5' 9""",156 lbs,"71""",,,Jackson's MMA Acoma,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,784,1632,48.0,52.0,784.0,,,,,,11,0,0,0,0.0,0,0.0,5,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
LaraProcopio,Women's Bantamweight Division,0-0,Active,29.0,"5' 4""",125 lbs,"67""",,,Nova Uniao ,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,330,510,64.7,35.3,330.0,,,,,,9,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IssaIsakov,Women's Bantamweight Division,0-0,Active,30.0,"5' 6""",144 lbs,"69""",,,Tata Fight Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
LarryCureton,Open Weight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,26,30,86.7,13.3,26.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Welterweight Division,0-0,Active,32.0,"6' 1""",185 lbs,"71.5""",,,Teixeira MMA & Fitness,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
YaweiRen,Women's Flyweight Division,0-0,Active,33.0,"5' 5""",135 lbs,"67""",,,Alliance MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
YaweiRen,Women's Flyweight Division,0-0,Active,42.0,"5' 5""",126 lbs,"67""",,,Renzo Gracie Houston,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1387,2831,49.0,51.0,1387.0,,,,,,16,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Heavyweight Division,0-0,Active,48.0,"6' 3""",253 lbs,"82""",,,Pro Buhawe,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,289,396,73.0,27.0,289.0,,,,,,1,0,0,0,0.0,0,0.0,2,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
LaVerneClark,Welterweight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,180,234,76.9,23.1,180.0,,,,,,2,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
KaiAsakura,Bantamweight Division,0-0,Active,,,135 lbs,,,,City Kickboxing,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
DinThomas,Featherweight Division,0-0,Active,36.0,"5' 7""",145 lbs,"68""",,,Xtreme Couture,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Women's Featherweight Division,0-0,Active,32.0,"5' 7""",145 lbs,"71""",,,Pura Vida BJJ,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,157,286,54.9,45.1,157.0,,,,,,1,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IssaIsakov,Bantamweight Division,0-0,Active,41.0,"5' 6""",135 lbs,"69""",,,Evolve MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RayWizard,Middleweight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
LeighRemedios,Featherweight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,32,42,76.2,23.8,32.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Da WoonJung,Welterweight Division,0-0,Active,34.0,"5' 10""",170 lbs,"69""",,,Aurora MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Middleweight Division,0-0,Active,33.0,"6' 2""",185 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Catchweight Division,0-0,Active,36.0,"5' 10""",170 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Bantamweight Division,0-0,Active,32.0,"5' 11""",145 lbs,"68""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Lightweight Division,0-0,Active,45.0,"6' 0""",156 lbs,"75""",,,Nova Uniao ,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,529,944,56.0,44.0,529.0,,,,,,7,0,0,0,0.0,0,0.0,3,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Featherweight Division,0-0,Active,45.0,"5' 9""",145 lbs,"68""",,,Jackson-Wink MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Middleweight Division,0-0,Active,35.0,"6' 0""",186 lbs,"74""",,,Shoot Team Academy,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Welterweight Division,0-0,Active,33.0,"6' 2""",171 lbs,"74""",,,Renegade MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1174,1938,60.6,39.4,1174.0,,,,,,26,0,0,0,0.0,0,0.0,5,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
YanXiaonan,Welterweight Division,0-0,Active,29.0,"6' 4""",170 lbs,"74.5""",,,Glendale Fighting Club,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
LeoKuntz,Lightweight Division,0-0,Active,41.0,"5' 10""",155 lbs,"74""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,Featherweight Division,0-0,Active,34.0,"5' 9""",145 lbs,"73""",,,Manchester Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,812,1362,59.6,40.4,812.0,,,,,,13,0,0,0,0.0,0,0.0,2,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Women's Bantamweight Division,0-0,Active,42.0,"5' 9""",145 lbs,"66""",,,El Nino Training Center,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Featherweight Division,0-0,Active,36.0,"5' 8""",145 lbs,"68.5""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Welterweight Division,0-0,Active,37.0,"5' 10""",170 lbs,"73""",,,MMAGold Fight Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Women's Bantamweight Division,0-0,Active,30.0,"5' 4""",128 lbs,"62""",,,Akhmat Fight Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Women's Strawweight Division,0-0,Active,28.0,"5' 5""",126 lbs,"67""",,,Longyun MMA Gym,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,116,214,54.2,45.8,116.0,,,,,,7,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Women's Flyweight Division,0-0,Active,33.0,"5' 4""",126 lbs,"65""",,,Old School MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,27,80,33.8,66.2,27.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Women's Bantamweight Division,0-0,Active,43.0,"5' 7""",135 lbs,"65.5""",,,Redline Training Center,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,752,1144,65.7,34.3,752.0,,,,,,5,0,0,0,0.0,0,0.0,2,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
